Frame Number,Time Stamp (ms),Buffer Index
1867,62678,0
1868,62711,0
1869,62745,0
1870,62780,0
1871,62811,0
1872,62846,0
1873,62879,0
1874,62912,0
1875,62947,0
1876,62980,0
1877,63013,0
1878,63048,0
1879,63080,0
1880,63114,0
1881,63149,0
1882,63181,0
1883,63214,0
1884,63248,0
1885,63281,0
1886,63315,0
1887,63349,0
1888,63382,0
1889,63416,0
1890,63450,0
1891,63484,0
1892,63517,0
1893,63551,0
1894,63584,0
1895,63617,0
1896,63650,0
1897,63685,0
1898,63718,0
1899,63751,0
1900,63786,0
1901,63819,0
1902,63852,0
1903,63887,0
1904,63920,0
1905,63952,0
1906,63987,0
1907,64020,0
1908,64054,0
1909,64088,0
1910,64122,0
1911,64154,0
1912,64188,0
1913,64222,0
1914,64255,0
1915,64288,0
1916,64323,0
1917,64356,0
1918,64389,0
1919,64424,0
1920,64457,0
1921,64491,0
1922,64525,0
1923,64558,0
1924,64592,0
1925,64625,0
1926,64658,0
1927,64693,0
1928,64725,0
1929,64759,0
1930,64794,0
1931,64827,0
1932,64860,0
1933,64895,0
1934,64926,0
1935,64960,0
1936,64995,0
1937,65027,0
1938,65061,0
1939,65095,0
1940,65129,0
1941,65162,0
1942,65196,0
1943,65230,0
1944,65263,0
1945,65296,0
1946,65331,0
1947,65363,0
1948,65397,0
1949,65431,0
1950,65464,0
1951,65497,0
1952,65532,0
1953,65565,0
1954,65598,0
1955,65633,0
1956,65666,0
1957,65699,0
1958,65733,0
1959,65766,0
1960,65799,0
1961,65833,0
1962,65867,0
1963,65900,0
1964,65934,0
1965,65968,0
1966,66001,0
1967,66034,0
1968,66069,0
1969,66102,0
1970,66135,0
1971,66170,0
1972,66203,0
1973,66236,0
1974,66271,0
1975,66304,0
1976,66337,0
1977,66371,0
1978,66404,0
1979,66438,0
1980,66472,0
1981,66505,0
1982,66539,0
1983,66572,0
1984,66605,0
1985,66641,0
1986,66673,0
1987,66706,0
1988,66740,0
1989,66773,0
1990,66807,0
1991,66841,0
1992,66874,0
1993,66908,0
1994,66942,0
1995,66975,0
1996,67009,0
1997,67043,0
1998,67076,0
1999,67109,0
2000,67142,0
2001,67177,0
2002,67210,0
2003,67244,0
2004,67278,0
2005,67311,0
2006,67344,0
2007,67379,0
2008,67412,0
2009,67445,0
2010,67480,0
2011,67512,0
2012,67546,0
2013,67579,0
2014,67612,0
2015,67646,0
2016,67680,0
2017,67713,0
2018,67747,0
2019,67781,0
2020,67815,0
2021,67848,0
2022,67881,0
2023,67916,0
2024,67949,0
2025,67982,0
2026,68017,0
2027,68050,0
2028,68083,0
2029,68117,0
2030,68151,0
2031,68184,0
2032,68218,0
2033,68250,0
2034,68285,0
2035,68319,0
2036,68352,0
2037,68386,0
2038,68419,0
2039,68452,0
2040,68487,0
2041,68519,0
2042,68553,0
2043,68588,0
2044,68619,0
2045,68653,0
2046,68688,0
2047,68720,0
2048,68754,0
2049,68788,0
2050,68822,0
2051,68855,0
2052,68889,0
2053,68924,0
2054,68956,0
2055,68990,0
2056,69023,0
2057,69056,0
2058,69090,0
2059,69124,0
2060,69157,0
2061,69190,0
2062,69225,0
2063,69258,0
2064,69291,0
2065,69326,0
2066,69359,0
2067,69392,0
2068,69426,0
2069,69460,0
2070,69493,0
2071,69526,0
2072,69560,0
2073,69593,0
2074,69628,0
2075,69663,0
2076,69695,0
2077,69729,0
2078,69763,0
2079,69796,0
2080,69828,0
2081,69863,0
2082,69896,0
2083,69930,0
2084,69964,0
2085,69997,0
2086,70031,0
2087,70065,0
2088,70098,0
2089,70132,0
2090,70166,0
2091,70197,0
2092,70232,0
2093,70265,0
2094,70298,0
2095,70333,0
2096,70366,0
2097,70399,0
2098,70434,0
2099,70467,0
2100,70500,0
2101,70534,0
2102,70567,0
2103,70601,0
2104,70635,0
2105,70669,0
2106,70702,0
2107,70735,0
2108,70770,0
2109,70804,0
2110,70835,0
2111,70870,0
2112,70904,0
2113,70937,0
2114,70971,0
2115,71004,0
2116,71037,0
2117,71072,0
2118,71105,0
2119,71138,0
2120,71172,0
2121,71205,0
2122,71239,0
2123,71273,0
2124,71306,0
2125,71340,0
2126,71373,0
2127,71408,0
2128,71441,0
2129,71475,0
2130,71508,0
2131,71541,0
2132,71575,0
2133,71609,0
2134,71642,0
2135,71676,0
2136,71709,0
2137,71742,0
2138,71777,0
2139,71811,0
2140,71843,0
2141,71878,0
2142,71911,0
2143,71944,0
2144,71979,0
2145,72011,0
2146,72044,0
2147,72079,0
2148,72112,0
2149,72145,0
2150,72180,0
2151,72212,0
2152,72246,0
2153,72280,0
2154,72313,0
2155,72347,0
2156,72381,0
2157,72415,0
2158,72448,0
2159,72482,0
2160,72516,0
2161,72548,0
2162,72582,0
2163,72617,0
2164,72650,0
2165,72683,0
2166,72717,0
2167,72750,0
2168,72783,0
2169,72818,0
2170,72851,0
2171,72884,0
2172,72919,0
2173,72951,0
2174,72984,0
2175,73019,0
2176,73052,0
2177,73085,0
2178,73120,0
2179,73153,0
2180,73186,0
2181,73220,0
2182,73254,0
2183,73287,0
2184,73320,0
2185,73355,0
2186,73388,0
2187,73421,0
2188,73456,0
2189,73489,0
2190,73523,0
2191,73557,0
2192,73590,0
2193,73624,0
2194,73657,0
2195,73690,0
2196,73724,0
2197,73758,0
2198,73791,0
2199,73825,0
2200,73858,0
2201,73891,0
2202,73926,0
2203,73959,0
2204,73992,0
2205,74027,0
2206,74060,0
2207,74092,0
2208,74127,0
2209,74159,0
2210,74193,0
2211,74227,0
2212,74261,0
2213,74294,0
2214,74328,0
2215,74362,0
2216,74396,0
2217,74429,0
2218,74464,0
2219,74496,0
2220,74529,0
2221,74563,0
2222,74596,0
2223,74630,0
2224,74664,0
2225,74697,0
2226,74731,0
2227,74765,0
2228,74798,0
2229,74832,0
2230,74866,0
2231,74899,0
2232,74933,0
2233,74966,0
2234,75000,0
2235,75033,0
2236,75067,0
2237,75100,0
2238,75133,0
2239,75167,0
2240,75202,0
2241,75234,0
2242,75268,0
2243,75302,0
2244,75336,0
2245,75369,0
2246,75403,0
2247,75436,0
2248,75470,0
2249,75503,0
2250,75536,0
2251,75571,0
2252,75604,0
2253,75637,0
2254,75672,0
2255,75704,0
2256,75737,0
2257,75773,0
2258,75805,0
2259,75838,0
2260,75873,0
2261,75905,0
2262,75939,0
2263,75974,0
2264,76006,0
2265,76040,0
2266,76074,0
2267,76107,0
2268,76140,0
2269,76174,0
2270,76209,0
2271,76242,0
2272,76275,0
2273,76310,0
2274,76343,0
2275,76376,0
2276,76411,0
2277,76444,0
2278,76477,0
2279,76511,0
2280,76544,0
2281,76578,0
2282,76613,0
2283,76644,0
2284,76678,0
2285,76713,0
2286,76745,0
2287,76779,0
2288,76813,0
2289,76847,0
2290,76880,0
2291,76913,0
2292,76948,0
2293,76981,0
2294,77014,0
2295,77049,0
2296,77082,0
2297,77115,0
2298,77149,0
2299,77181,0
2300,77216,0
2301,77250,0
2302,77282,0
2303,77317,0
2304,77350,0
2305,77383,0
2306,77417,0
2307,77451,0
2308,77484,0
2309,77519,0
2310,77552,0
2311,77585,0
2312,77620,0
2313,77651,0
2314,77685,0
2315,77720,0
2316,77752,0
2317,77786,0
2318,77820,0
2319,77853,0
2320,77887,0
2321,77921,0
2322,77955,0
2323,77987,0
2324,78021,0
2325,78056,0
2326,78089,0
2327,78122,0
2328,78157,0
2329,78189,0
2330,78222,0
2331,78256,0
2332,78290,0
2333,78323,0
2334,78357,0
2335,78390,0
2336,78424,0
2337,78458,0
2338,78491,0
2339,78525,0
2340,78559,0
2341,78592,0
2342,78625,0
2343,78659,0
2344,78693,0
2345,78726,0
2346,78759,0
2347,78794,0
2348,78826,0
2349,78860,0
2350,78895,0
2351,78928,0
2352,78961,0
2353,78996,0
2354,79029,0
2355,79063,0
2356,79097,0
2357,79129,0
2358,79164,0
2359,79197,0
2360,79229,0
2361,79264,0
2362,79297,0
2363,79330,0
2364,79365,0
2365,79398,0
2366,79431,0
2367,79466,0
2368,79498,0
2369,79532,0
2370,79567,0
2371,79599,0
2372,79633,0
2373,79667,0
2374,79700,0
2375,79734,0
2376,79767,0
2377,79801,0
2378,79834,0
2379,79868,0
2380,79902,0
2381,79934,0
2382,79968,0
2383,80003,0
2384,80036,0
2385,80069,0
2386,80103,0
2387,80136,0
2388,80170,0
2389,80205,0
2390,80237,0
2391,80271,0
2392,80304,0
2393,80337,0
2394,80371,0
2395,80405,0
2396,80439,0
2397,80472,0
2398,80506,0
2399,80540,0
2400,80573,0
2401,80606,0
2402,80641,0
2403,80674,0
2404,80707,0
2405,80742,0
2406,80775,0
2407,80808,0
2408,80843,0
2409,80875,0
2410,80909,0
2411,80943,0
2412,80976,0
2413,81010,0
2414,81043,0
2415,81076,0
2416,81111,0
2417,81144,0
2418,81177,0
2419,81212,0
2420,81245,0
2421,81278,0
2422,81313,0
2423,81345,0
2424,81379,0
2425,81414,0
2426,81446,0
2427,81479,0
2428,81513,0
2429,81546,0
2430,81580,0
2431,81614,0
2432,81648,0
2433,81680,0
2434,81714,0
2435,81749,0
2436,81781,0
2437,81815,0
2438,81850,0
2439,81883,0
2440,81916,0
2441,81951,0
2442,81983,0
2443,82017,0
2444,82051,0
2445,82083,0
2446,82117,0
2447,82151,0
2448,82184,0
2449,82218,0
2450,82252,0
2451,82285,0
2452,82319,0
2453,82352,0
2454,82387,0
2455,82420,0
2456,82453,0
2457,82488,0
2458,82520,0
2459,82554,0
2460,82589,0
2461,82620,0
2462,82654,0
2463,82689,0
2464,82722,0
2465,82756,0
2466,82790,0
2467,82822,0
2468,82856,0
2469,82890,0
2470,82923,0
2471,82957,0
2472,82991,0
2473,83024,0
2474,83058,0
2475,83091,0
2476,83125,0
2477,83159,0
2478,83192,0
2479,83225,0
2480,83260,0
2481,83292,0
2482,83326,0
2483,83360,0
2484,83393,0
2485,83426,0
2486,83460,0
2487,83494,0
2488,83527,0
2489,83561,0
2490,83596,0
2491,83629,0
2492,83662,0
2493,83697,0
2494,83730,0
2495,83763,0
2496,83796,0
2497,83829,0
2498,83863,0
2499,83898,0
2500,83930,0
2501,83964,0
2502,83998,0
2503,84031,0
2504,84065,0
2505,84099,0
2506,84132,0
2507,84165,0
2508,84199,0
2509,84233,0
2510,84267,0
2511,84300,0
2512,84335,0
2513,84367,0
2514,84401,0
2515,84434,0
2516,84468,0
2517,84501,0
2518,84535,0
2519,84568,0
2520,84602,0
2521,84636,0
2522,84669,0
2523,84703,0
2524,84737,0
2525,84769,0
2526,84804,0
2527,84837,0
2528,84870,0
2529,84905,0
2530,84938,0
2531,84971,0
2532,85005,0
2533,85039,0
2534,85071,0
2535,85106,0
2536,85139,0
2537,85172,0
2538,85207,0
2539,85240,0
2540,85274,0
2541,85307,0
2542,85341,0
2543,85375,0
2544,85408,0
2545,85442,0
2546,85475,0
2547,85508,0
2548,85543,0
2549,85576,0
2550,85609,0
2551,85643,0
2552,85676,0
2553,85710,0
2554,85744,0
2555,85776,0
2556,85810,0
2557,85845,0
2558,85878,0
2559,85911,0
2560,85945,0
2561,85978,0
2562,86012,0
2563,86046,0
2564,86080,0
2565,86113,0
2566,86146,0
2567,86181,0
2568,86214,0
2569,86247,0
2570,86281,0
2571,86314,0
2572,86348,0
2573,86382,0
2574,86415,0
2575,86449,0
2576,86483,0
2577,86516,0
2578,86550,0
2579,86584,0
2580,86617,0
2581,86651,0
2582,86683,0
2583,86717,0
2584,86751,0
2585,86784,0
2586,86818,0
2587,86852,0
2588,86885,0
2589,86919,0
2590,86953,0
2591,86986,0
2592,87020,0
2593,87053,0
2594,87086,0
2595,87119,0
2596,87153,0
2597,87188,0
2598,87220,0
2599,87254,0
2600,87289,0
2601,87321,0
2602,87355,0
2603,87389,0
2604,87422,0
2605,87455,0
2606,87490,0
2607,87522,0
2608,87556,0
2609,87591,0
2610,87623,0
2611,87657,0
2612,87691,0
2613,87724,0
2614,87758,0
2615,87792,0
2616,87825,0
2617,87858,0
2618,87892,0
2619,87926,0
2620,87959,0
2621,87992,0
2622,88027,0
2623,88060,0
2624,88093,0
2625,88128,0
2626,88161,0
2627,88195,0
2628,88229,0
2629,88262,0
2630,88297,0
2631,88330,0
2632,88363,0
2633,88397,0
2634,88430,0
2635,88463,0
2636,88497,0
2637,88530,0
2638,88563,0
2639,88598,0
2640,88630,0
2641,88664,0
2642,88699,0
2643,88731,0
2644,88765,0
2645,88800,0
2646,88832,0
2647,88866,0
2648,88899,0
2649,88933,0
2650,88967,0
2651,89000,0
2652,89035,0
2653,89068,0
2654,89101,0
2655,89136,0
2656,89168,0
2657,89201,0
2658,89236,0
2659,89269,0
2660,89302,0
2661,89337,0
2662,89369,0
2663,89403,0
2664,89437,0
2665,89470,0
2666,89504,0
2667,89538,0
2668,89571,0
2669,89605,0
2670,89639,0
2671,89672,0
2672,89705,0
2673,89739,0
2674,89773,0
2675,89806,0
2676,89839,0
2677,89874,0
2678,89907,0
2679,89940,0
2680,89975,0
2681,90008,0
2682,90042,0
2683,90076,0
2684,90108,0
2685,90143,0
2686,90176,0
2687,90209,0
2688,90244,0
2689,90277,0
2690,90309,0
2691,90344,0
2692,90376,0
2693,90410,0
2694,90445,0
2695,90477,0
2696,90511,0
2697,90546,0
2698,90578,0
2699,90612,0
2700,90646,0
2701,90679,0
2702,90713,0
2703,90747,0
2704,90781,0
2705,90814,0
2706,90847,0
2707,90881,0
2708,90914,0
2709,90948,0
2710,90982,0
2711,91015,0
2712,91048,0
2713,91083,0
2714,91116,0
2715,91150,0
2716,91184,0
2717,91216,0
2718,91249,0
2719,91284,0
2720,91317,0
2721,91350,0
2722,91384,0
2723,91418,0
2724,91451,0
2725,91485,0
2726,91519,0
2727,91552,0
2728,91585,0
2729,91620,0
2730,91652,0
2731,91686,0
2732,91721,0
2733,91753,0
2734,91787,0
2735,91822,0
2736,91854,0
2737,91889,0
2738,91922,0
2739,91954,0
2740,91989,0
2741,92022,0
2742,92055,0
2743,92090,0
2744,92123,0
2745,92156,0
2746,92191,0
2747,92223,0
2748,92257,0
2749,92292,0
2750,92324,0
2751,92357,0
2752,92391,0
2753,92424,0
2754,92458,0
2755,92492,0
2756,92526,0
2757,92559,0
2758,92593,0
2759,92627,0
2760,92660,0
2761,92694,0
2762,92728,0
2763,92761,0
2764,92794,0
2765,92828,0
2766,92862,0
2767,92895,0
2768,92929,0
2769,92962,0
2770,92995,0
2771,93030,0
2772,93063,0
2773,93097,0
2774,93131,0
2775,93164,0
2776,93198,0
2777,93230,0
2778,93264,0
2779,93297,0
2780,93331,0
2781,93366,0
2782,93398,0
2783,93432,0
2784,93466,0
2785,93499,0
2786,93533,0
2787,93568,0
2788,93600,0
2789,93634,0
2790,93668,0
2791,93700,0
2792,93735,0
2793,93768,0
2794,93801,0
2795,93836,0
2796,93869,0
2797,93902,0
2798,93937,0
2799,93969,0
2800,94003,0
2801,94038,0
2802,94070,0
2803,94104,0
2804,94138,0
2805,94171,0
2806,94205,0
2807,94239,0
2808,94271,0
2809,94304,0
2810,94339,0
2811,94372,0
2812,94405,0
2813,94439,0
2814,94474,0
2815,94507,0
2816,94540,0
2817,94575,0
2818,94608,0
2819,94641,0
2820,94676,0
2821,94708,0
2822,94741,0
2823,94776,0
2824,94809,0
2825,94842,0
2826,94876,0
2827,94909,0
2828,94943,0
2829,94977,0
2830,95011,0
2831,95044,0
2832,95078,0
2833,95111,0
2834,95144,0
2835,95177,0
2836,95212,0
2837,95245,0
2838,95279,0
2839,95313,0
2840,95347,0
2841,95380,0
2842,95414,0
2843,95447,0
2844,95481,0
2845,95515,0
2846,95548,0
2847,95581,0
2848,95616,0
2849,95648,0
2850,95682,0
2851,95716,0
2852,95749,0
2853,95783,0
2854,95816,0
2855,95850,0
2856,95884,0
2857,95917,0
2858,95950,0
2859,95985,0
2860,96017,0
2861,96050,0
2862,96085,0
2863,96118,0
2864,96152,0
2865,96185,0
2866,96219,0
2867,96252,0
2868,96286,0
2869,96320,0
2870,96354,0
2871,96386,0
2872,96421,0
2873,96454,0
2874,96488,0
2875,96521,0
2876,96554,0
2877,96588,0
2878,96622,0
2879,96655,0
2880,96689,0
2881,96723,0
2882,96756,0
2883,96790,0
2884,96824,0
2885,96857,0
2886,96890,0
2887,96924,0
2888,96959,0
2889,96991,0
2890,97024,0
2891,97059,0
2892,97092,0
2893,97126,0
2894,97160,0
2895,97192,0
2896,97227,0
2897,97261,0
2898,97293,0
2899,97328,0
2900,97361,0
2901,97394,0
2902,97429,0
2903,97462,0
2904,97494,0
2905,97529,0
2906,97562,0
2907,97595,0
2908,97630,0
2909,97663,0
2910,97696,0
2911,97731,0
2912,97763,0
2913,97797,0
2914,97831,0
2915,97865,0
2916,97897,0
2917,97931,0
2918,97965,0
2919,97998,0
2920,98032,0
2921,98067,0
2922,98099,0
2923,98133,0
2924,98167,0
2925,98200,0
2926,98234,0
2927,98268,0
2928,98300,0
2929,98334,0
2930,98368,0
2931,98401,0
2932,98434,0
2933,98469,0
2934,98502,0
2935,98535,0
2936,98569,0
2937,98603,0
2938,98636,0
2939,98670,0
2940,98705,0
2941,98736,0
2942,98770,0
2943,98805,0
2944,98838,0
2945,98871,0
2946,98906,0
2947,98938,0
2948,98972,0
2949,99006,0
2950,99039,0
2951,99074,0
2952,99107,0
2953,99140,0
2954,99175,0
2955,99208,0
2956,99240,0
2957,99275,0
2958,99308,0
2959,99341,0
2960,99376,0
2961,99408,0
2962,99442,0
2963,99477,0
2964,99509,0
2965,99543,0
2966,99577,0
2967,99610,0
2968,99644,0
2969,99678,0
2970,99711,0
2971,99744,0
2972,99778,0
2973,99812,0
2974,99845,0
2975,99879,0
2976,99913,0
2977,99946,0
2978,99979,0
2979,100014,0
2980,100047,0
2981,100080,0
2982,100115,0
2983,100147,0
2984,100181,0
2985,100215,0
2986,100249,0
2987,100281,0
2988,100315,0
2989,100348,0
2990,100382,0
2991,100416,0
2992,100449,0
2993,100482,0
2994,100516,0
2995,100551,0
2996,100584,0
2997,100617,0
2998,100652,0
2999,100685,0
3000,100718,0
3001,100753,0
3002,100785,0
3003,100820,0
3004,100853,0
3005,100885,0
3006,100920,0
3007,100953,0
3008,100986,0
3009,101021,0
3010,101054,0
3011,101087,0
3012,101122,0
3013,101154,0
3014,101188,0
3015,101222,0
3016,101255,0
3017,101288,0
3018,101323,0
3019,101356,0
3020,101389,0
3021,101424,0
3022,101457,0
3023,101490,0
3024,101524,0
3025,101557,0
3026,101590,0
3027,101624,0
3028,101659,0
3029,101692,0
3030,101725,0
3031,101760,0
3032,101793,0
3033,101826,0
3034,101861,0
3035,101894,0
3036,101927,0
3037,101961,0
3038,101993,0
3039,102027,0
3040,102061,0
3041,102094,0
3042,102128,0
3043,102163,0
3044,102196,0
3045,102229,0
3046,102263,0
3047,102297,0
3048,102330,0
3049,102363,0
3050,102398,0
3051,102430,0
3052,102463,0
3053,102498,0
3054,102531,0
3055,102565,0
3056,102599,0
3057,102632,0
3058,102666,0
3059,102700,0
3060,102733,0
3061,102767,0
3062,102800,0
3063,102833,0
3064,102868,0
3065,102900,0
3066,102933,0
3067,102968,0
3068,103001,0
3069,103034,0
3070,103069,0
3071,103101,0
3072,103135,0
3073,103169,0
3074,103202,0
3075,103236,0
3076,103270,0
3077,103304,0
3078,103337,0
3079,103371,0
3080,103405,0
3081,103438,0
3082,103470,0
3083,103505,0
3084,103538,0
3085,103572,0
3086,103607,0
3087,103640,0
3088,103673,0
3089,103707,0
3090,103740,0
3091,103773,0
3092,103807,0
3093,103840,0
3094,103874,0
3095,103908,0
3096,103941,0
3097,103974,0
3098,104008,0
3099,104042,0
3100,104075,0
3101,104109,0
3102,104144,0
3103,104176,0
3104,104210,0
3105,104244,0
3106,104277,0
3107,104310,0
3108,104345,0
3109,104377,0
3110,104412,0
3111,104446,0
3112,104478,0
3113,104513,0
3114,104547,0
3115,104579,0
3116,104614,0
3117,104647,0
3118,104680,0
3119,104714,0
3120,104748,0
3121,104780,0
3122,104815,0
3123,104848,0
3124,104881,0
3125,104916,0
3126,104949,0
3127,104982,0
3128,105016,0
3129,105049,0
3130,105083,0
3131,105117,0
3132,105151,0
3133,105184,0
3134,105217,0
3135,105252,0
3136,105284,0
3137,105317,0
3138,105352,0
3139,105385,0
3140,105418,0
3141,105453,0
3142,105486,0
3143,105519,0
3144,105554,0
3145,105586,0
3146,105620,0
3147,105654,0
3148,105687,0
3149,105721,0
3150,105755,0
3151,105788,0
3152,105822,0
3153,105855,0
3154,105889,0
3155,105922,0
3156,105956,0
3157,105990,0
3158,106022,0
3159,106056,0
3160,106091,0
3161,106124,0
3162,106157,0
3163,106191,0
3164,106224,0
3165,106258,0
3166,106292,0
3167,106325,0
3168,106359,0
3169,106393,0
3170,106425,0
3171,106460,0
3172,106493,0
3173,106526,0
3174,106561,0
3175,106594,0
3176,106627,0
3177,106662,0
3178,106694,0
3179,106728,0
3180,106763,0
3181,106795,0
3182,106828,0
3183,106863,0
3184,106896,0
3185,106930,0
3186,106963,0
3187,106997,0
3188,107030,0
3189,107064,0
3190,107099,0
3191,107132,0
3192,107165,0
3193,107199,0
3194,107232,0
3195,107265,0
3196,107299,0
3197,107332,0
3198,107366,0
3199,107400,0
3200,107433,0
3201,107466,0
3202,107500,0
3203,107533,0
3204,107567,0
3205,107601,0
3206,107635,0
3207,107668,0
3208,107701,0
3209,107736,0
3210,107769,0
3211,107802,0
3212,107837,0
3213,107870,0
3214,107902,0
3215,107938,0
3216,107970,0
3217,108004,0
3218,108038,0
3219,108071,0
3220,108105,0
3221,108139,0
3222,108171,0
3223,108206,0
3224,108239,0
3225,108272,0
3226,108307,0
3227,108340,0
3228,108373,0
3229,108408,0
3230,108440,0
3231,108474,0
3232,108509,0
3233,108541,0
3234,108575,0
3235,108609,0
3236,108641,0
3237,108675,0
3238,108709,0
3239,108743,0
3240,108776,0
3241,108809,0
3242,108844,0
3243,108876,0
3244,108910,0
3245,108945,0
3246,108977,0
3247,109010,0
3248,109045,0
3249,109078,0
3250,109112,0
3251,109147,0
3252,109178,0
3253,109212,0
3254,109247,0
3255,109280,0
3256,109314,0
3257,109348,0
3258,109380,0
3259,109414,0
3260,109448,0
3261,109482,0
3262,109515,0
3263,109548,0
3264,109583,0
3265,109615,0
3266,109649,0
3267,109684,0
3268,109717,0
3269,109750,0
3270,109784,0
3271,109817,0
3272,109851,0
3273,109885,0
3274,109917,0
3275,109952,0
3276,109985,0
3277,110018,0
3278,110053,0
3279,110086,0
3280,110119,0
3281,110154,0
3282,110187,0
3283,110219,0
3284,110254,0
3285,110286,0
3286,110320,0
3287,110355,0
3288,110388,0
3289,110421,0
3290,110456,0
3291,110489,0
3292,110522,0
3293,110556,0
3294,110589,0
3295,110623,0
3296,110656,0
3297,110691,0
3298,110724,0
3299,110757,0
3300,110792,0
3301,110824,0
3302,110857,0
3303,110892,0
3304,110925,0
3305,110958,0
3306,110993,0
3307,111025,0
3308,111059,0
3309,111093,0
3310,111126,0
3311,111160,0
3312,111194,0
3313,111228,0
3314,111260,0
3315,111294,0
3316,111328,0
3317,111361,0
3318,111395,0
3319,111429,0
3320,111463,0
3321,111496,0
3322,111530,0
3323,111563,0
3324,111597,0
3325,111631,0
3326,111664,0
3327,111699,0
3328,111731,0
3329,111764,0
3330,111798,0
3331,111832,0
3332,111865,0
3333,111900,0
3334,111932,0
3335,111966,0
3336,112000,0
3337,112033,0
3338,112067,0
3339,112101,0
3340,112134,0
3341,112166,0
3342,112201,0
3343,112234,0
3344,112267,0
3345,112302,0
3346,112336,0
3347,112369,0
3348,112402,0
3349,112437,0
3350,112470,0
3351,112503,0
3352,112537,0
3353,112570,0
3354,112603,0
3355,112638,0
3356,112670,0
3357,112704,0
3358,112738,0
3359,112772,0
3360,112805,0
3361,112839,0
3362,112872,0
3363,112906,0
3364,112940,0
3365,112973,0
3366,113007,0
3367,113040,0
3368,113074,0
3369,113107,0
3370,113141,0
3371,113175,0
3372,113208,0
3373,113241,0
3374,113276,0
3375,113308,0
3376,113342,0
3377,113376,0
3378,113409,0
3379,113444,0
3380,113478,0
3381,113510,0
3382,113544,0
3383,113578,0
3384,113611,0
3385,113645,0
3386,113679,0
3387,113712,0
3388,113746,0
3389,113778,0
3390,113812,0
3391,113847,0
3392,113879,0
3393,113913,0
3394,113947,0
3395,113980,0
3396,114014,0
3397,114048,0
3398,114082,0
3399,114115,0
3400,114149,0
3401,114183,0
3402,114215,0
3403,114248,0
3404,114283,0
3405,114316,0
3406,114349,0
3407,114384,0
3408,114417,0
3409,114450,0
3410,114485,0
3411,114517,0
3412,114551,0
3413,114585,0
3414,114618,0
3415,114652,0
3416,114685,0
3417,114718,0
3418,114752,0
3419,114786,0
3420,114820,0
3421,114853,0
3422,114887,0
3423,114921,0
3424,114954,0
3425,114988,0
3426,115022,0
3427,115055,0
3428,115088,0
3429,115122,0
3430,115155,0
3431,115189,0
3432,115223,0
3433,115256,0
3434,115291,0
3435,115324,0
3436,115356,0
3437,115391,0
3438,115424,0
3439,115457,0
3440,115492,0
3441,115524,0
3442,115558,0
3443,115592,0
3444,115625,0
3445,115659,0
3446,115694,0
3447,115726,0
3448,115759,0
3449,115793,0
3450,115827,0
3451,115860,0
3452,115894,0
3453,115928,0
3454,115961,0
3455,115995,0
3456,116029,0
3457,116062,0
3458,116096,0
3459,116129,0
3460,116163,0
3461,116196,0
3462,116230,0
3463,116263,0
3464,116297,0
3465,116331,0
3466,116364,0
3467,116398,0
3468,116432,0
3469,116465,0
3470,116499,0
3471,116533,0
3472,116566,0
3473,116598,0
3474,116633,0
3475,116667,0
3476,116700,0
3477,116733,0
3478,116768,0
3479,116801,0
3480,116834,0
3481,116868,0
3482,116901,0
3483,116935,0
3484,116969,0
3485,117002,0
3486,117036,0
3487,117070,0
3488,117103,0
3489,117137,0
3490,117170,0
3491,117203,0
3492,117238,0
3493,117271,0
3494,117304,0
3495,117339,0
3496,117371,0
3497,117405,0
3498,117440,0
3499,117472,0
3500,117506,0
3501,117540,0
3502,117572,0
3503,117606,0
3504,117640,0
3505,117674,0
3506,117707,0
3507,117740,0
3508,117775,0
3509,117807,0
3510,117841,0
3511,117875,0
3512,117909,0
3513,117942,0
3514,117977,0
3515,118009,0
3516,118042,0
3517,118077,0
3518,118110,0
3519,118143,0
3520,118178,0
3521,118211,0
3522,118244,0
3523,118278,0
3524,118311,0
3525,118345,0
3526,118379,0
3527,118413,0
